1.0;0.02944129;0.9976534;0.05475746;0.02868107;0.02895741;0.9978674;0.05501488;0.01988478;0.02623125;0.9994473;0.01789057;0.009841207;0;0;0;0;0.7765129;-0.6111065;0.0611405;-0.1408487;0.9298376;-0.005896037;-0.2653865;-0.254828;-0.5119872;-0.2156974;-0.4486718;0.7000267;0.3163805;0.497282;0.7403896;-0.3231675;0.7928045;0.5943738;-0.04180337;-0.1281918;0.9530606;-0.0001088044;0.07519189;-0.2932945;0.4278927;-0.4820499;0.6787011;0.3519952;0.6324962;-0.05571964;0.4591585;0.621303;-0.658466;0.7097884;-0.1415041;0.2063964;0.7230579;0.01761694;-0.6842702;-0.09301179;-0.6641451;0.02238823;0.7462393;0.03920598;0;0;0;0;0.6805775;0.6992719;-0.1006545;-0.1941697;0.6878545;0.0104519;0.7257563;-0.004978821;0.5922486;0.03484394;0.804247;0.0348447;0;0;0;0;0.02748197;0.9988132;0.03885064;0.010374;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1.0;0.02798828;0.9975483;0.05552574;0.03211034;0.02740037;0.9978316;0.0558182;0.02157458;0.0237317;0.9994832;0.01932023;0.009841593;0;0;0;0;0.7763658;-0.6110072;0.06067945;-0.1422829;0.9573609;-0.03694185;-0.1377026;-0.2512636;0.6360679;0.4737253;0.3470278;-0.5005733;0.5994927;0.5651109;0.5249675;-0.213699;0.794085;0.592292;-0.04134398;-0.1300381;0.9513313;0.004393498;0.08695915;-0.295614;-0.4993391;0.5910254;-0.4943463;-0.3961958;0.6345707;-0.4218679;0.3315115;0.5562801;-0.6580779;0.7092395;-0.142173;0.2090448;0.7256841;0.01146521;-0.6823328;-0.08759648;-0.6477586;0.01626463;0.7605823;0.04072943;0;0;0;0;0.6812699;0.6993914;-0.09882586;-0.19224;0.6851428;0.008937748;0.7283097;-0.00802453;0.5869498;0.03724458;0.8080017;0.03515675;0;0;0;0;0.02528076;0.9988244;0.0400519;0.01031639;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1.0;0.02293363;0.9973518;0.05763572;0.03796733;0.02228185;0.9977167;0.05789082;0.02671138;0.01616434;0.9995151;0.02229282;0.01453867;0;0;0;0;0.7777376;-0.6069061;0.06413254;-0.1505863;0.9575093;-0.03437807;-0.1338767;-0.2531227;-0.4848214;-0.2931452;-0.5335413;0.6279712;0.3353241;0.4665824;0.7160224;-0.3964474;0.7969038;0.5880762;-0.0379227;-0.1329389;0.9533835;0.02857169;0.03212518;-0.298683;0.4458213;-0.4566074;0.6394438;0.4287946;0.583671;-0.2816729;0.4738255;0.5962199;-0.6563067;0.7088071;-0.142434;0.2157926;0.7296975;0.007915168;-0.6786079;-0.08348887;-0.6441781;0.009657086;0.7636696;0.04183426;0;0;0;0;0.6833128;0.6985824;-0.09662741;-0.189022;0.679888;-0.0004030081;0.733032;-0.02040022;0.571942;0.05057747;0.8177369;0.04038052;0;0;0;0;0.01849687;0.9988076;0.0426709;0.01484749;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1.0;0.01956062;0.9972114;0.05877309;0.04162263;0.01880832;0.9976618;0.05901814;0.0288819;0.01467532;0.9995185;0.02271556;0.01521117;0;0;0;0;0.7733435;-0.6127333;0.06391691;-0.1497076;0.9589283;-0.03828695;-0.1252213;-0.2516151;0.6414332;0.4887725;0.3420974;-0.4823217;0.5879927;0.5711227;0.4623244;-0.3381415;0.7957268;0.5900103;-0.03661268;-0.1317812;0.9529859;0.03030033;0.03723391;-0.2991876;0.7701201;-0.5661327;-0.1486204;-0.2536155;0.5550692;0.7848262;0.2061658;-0.1828713;-0.6555507;0.7080693;-0.1429902;0.2201021;0.7322549;0.007394312;-0.6761736;-0.08085398;-0.6417931;0.005005444;0.7657513;0.04124802;0;0;0;0;0.6840706;0.698584;-0.09532429;-0.1869254;0.6752481;-0.01747184;0.7361056;-0.0433957;0.5762578;0.06736954;0.8129768;0.04956895;0;0;0;0;0.01613604;0.9988084;0.0433734;0.01549658;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1.0;0.01630658;0.9972864;0.05828816;0.04190901;0.01551374;0.9977635;0.05850417;0.02836566;0.01172578;0.9996024;0.02150788;0.01396499;0;0;0;0;0.7722121;-0.6154789;0.06179554;-0.1451055;0.960641;-0.02944998;-0.1167866;-0.2503248;0.6480548;0.4981172;0.3347398;-0.4688854;0.5846123;0.5871074;0.4529279;-0.3292259;0.7952073;0.5912878;-0.03669877;-0.1291401;0.9535875;0.03088512;0.04187534;-0.2965865;0.7665491;-0.5720447;-0.14527;-0.2531088;0.5604156;0.7825524;0.1993109;-0.1839058;-0.6557339;0.7075763;-0.1428052;0.2212593;0.7325547;0.009455994;-0.6760857;-0.07862686;-0.6379937;0.0006975239;0.768971;0.04058492;0;0;0;0;0.6840394;0.6987906;-0.09659111;-0.1856123;0.6736401;-0.02443557;0.7363451;-0.05837686;0.549711;0.07184033;0.8308048;0.04919583;0;0;0;0;0.01311366;0.9989147;0.04237884;0.0141972;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1.0;0.01357;0.997441;0.05895925;0.03809313;0.01293244;0.9977943;0.05910238;0.02731832;0.009665167;0.9995813;0.02218882;0.01585846;0;0;0;0;0.7703316;-0.616877;0.06404345;-0.1481562;0.9606868;-0.03963279;-0.1122425;-0.250822;-0.4999683;-0.3214693;-0.5322573;0.6028195;0.3842326;0.4383664;0.6251004;-0.5190853;0.79303;0.5940949;-0.03632469;-0.1297501;0.953909;0.02862785;0.04803972;-0.2948394;0.7612804;-0.563776;-0.1644811;-0.2748725;0.537603;0.7892728;0.220179;-0.1988783;-0.6558279;0.708389;-0.1393478;0.2205835;0.7302306;0.01055649;-0.6790373;-0.0745661;-0.6302351;-0.006027467;0.7752447;0.04198911;0;0;0;0;0.6843784;0.6976473;-0.09926846;-0.1872436;0.6756471;-0.02947452;0.7335947;-0.06686627;0.5866386;0.05386812;0.8072316;0.03647581;0;0;0;0;0.01094387;0.998887;0.04298261;0.01604698;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1.0;0.01275942;0.9974436;0.05935403;0.03769052;0.01206732;0.9978149;0.0594986;0.0260718;0.00929982;0.999606;0.02262922;0.01375912;0;0;0;0;0.7681015;-0.6208665;0.06087944;-0.1443561;0.9619107;-0.03171892;-0.1069154;-0.2495812;-0.5055169;-0.3256772;-0.5311321;0.5968965;0.3240276;0.5053454;0.6647384;-0.4446965;0.7933576;0.5937859;-0.03623612;-0.1291861;0.9522667;0.01470925;0.08515065;-0.2927818;0.378947;-0.4770282;0.6366383;0.4727946;0.6190553;-0.2169873;0.4294831;0.62067;-0.6554068;0.7086426;-0.1388852;0.2213106;0.7306265;0.005123376;-0.6795951;-0.06564555;-0.6201467;-0.02006878;0.7827811;0.04763525;0;0;0;0;0.6851858;0.6967186;-0.09981789;-0.1874563;0.6754861;-0.02980597;0.733307;-0.07135084;0.5747176;0.02192685;0.8178875;0.01669723;0;0;0;0;0.0103754;0.9989066;0.0434005;0.01394055;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1.0;0.01181115;0.9972775;0.06124687;0.03933114;0.01094173;0.9977348;0.06140815;0.02518992;0.007624779;0.999589;0.02562857;0.01034567;0;0;0;0;0.7666249;-0.6226461;0.05811434;-0.1456736;0.9613328;-0.0319627;-0.1066934;-0.2518614;-0.5156321;-0.3358164;-0.5220545;0.5906014;0.3444247;0.5083328;0.6515298;-0.4455088;0.7924106;0.5935141;-0.03881102;-0.1353522;0.9518072;0.01302192;0.08504557;-0.294382;-0.5533996;0.5996021;-0.4895947;-0.3074462;0.6941649;-0.3988307;0.2571552;0.5412396;-0.6545354;0.708746;-0.1381833;0.2239819;0.7323348;-0.005861595;-0.6786708;-0.05529197;-0.6170736;-0.03644793;0.784258;0.05320837;0;0;0;0;0.6865349;0.6956469;-0.09829877;-0.1873036;0.6742538;-0.02923434;0.7343776;-0.0722274;0.6396821;0.008536938;0.7685847;-0.003404375;0;0;0;0;0.008786163;0.9988512;0.04592573;0.0104861;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1.0;0.01395806;0.9971281;0.06374583;0.03843505;0.01302519;0.9975832;0.06394298;0.02386208;0.008098808;0.9995229;0.02854149;0.008582101;0;0;0;0;0.7671864;-0.6213504;0.05685729;-0.1487145;0.9596865;-0.04066442;-0.1143398;-0.2535243;-0.5079677;-0.3370419;-0.5189601;0.5992094;0.3667534;0.4844028;0.6500807;-0.4563344;0.7917327;0.5931066;-0.0402816;-0.1405744;0.9501677;0.01144043;0.07590766;-0.3021399;0.3842105;-0.4727983;0.6414472;0.4662507;0.6024067;-0.1889995;0.4699684;0.616859;-0.655149;0.7081634;-0.1372999;0.2245732;0.7320824;-0.009511806;-0.6794611;-0.04793258;-0.6149931;-0.04184065;0.7855527;0.05421843;0;0;0;0;0.6859957;0.695709;-0.09632696;-0.1900525;0.6749439;-0.02579277;0.7339625;-0.07130522;0.6128458;-0.005527479;0.7897676;-0.025625;0;0;0;0;0.009639586;0.99875;0.0482648;0.008720112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1.0;0.01456421;0.9969846;0.06595726;0.03820127;0.01337637;0.9975101;0.06620837;0.02027585;0.008371959;0.9994352;0.03250724;0.00157344;0;0;0;0;0.76719;-0.6230584;0.04842988;-0.1444725;0.9564624;-0.03712767;-0.1167876;-0.2648807;-0.4880723;-0.322964;-0.5288305;0.6146688;0.3742564;0.4443663;0.6566418;-0.4809285;0.7881312;0.5965955;-0.04304066;-0.145157;0.9482446;0.002689772;0.07104433;-0.3094797;0.349109;-0.4463551;0.6683763;0.4818333;0.6157602;-0.1027314;0.4634468;0.6288901;-0.653247;0.709392;-0.1363297;0.2268161;0.7320359;-0.0119457;-0.6797187;-0.04430929;-0.6171584;-0.04433922;0.7836365;0.05534752;0;0;0;0;0.6882758;0.6927285;-0.09664651;-0.1925176;0.6756544;-0.02073571;0.7338719;-0.06703085;0.588001;-0.009352721;0.8081759;-0.0319249;0;0;0;0;0.009526466;0.9986283;0.05145723;0.001711102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
