0.0;1.2029938;-0.2051298;2.093886;0.2227344;0.1251304;2.127334;0.2403814;0.4427946;2.146334;0.2613865;0.6106113;2.167967;0.05403287;0.3306573;2.125439;0.03559401;0.03901275;2.019809;-0.02064686;-0.191138;2.008804;-0.02515698;-0.2261543;1.98087;0.4164118;0.2807017;2.101124;0.4951769;0.01803779;2.098039;0.5120714;-0.1981895;2.037709;0.5105742;-0.2799748;2.001492;0.1160403;-0.1898688;2.055597;0.02227448;-0.5180476;1.870647;0.02921207;-0.8243433;1.910367;0.02612914;-0.8821788;1.768528;0.2823168;-0.2127077;2.053793;0.3236737;-0.5621114;1.904015;0.348797;-0.8074787;1.955053;0.3498939;-0.8782377;1.82317;0.2363013;0.3650406;2.144035;-0.0348331;-0.2848447;1.94672;0.0002891325;-0.1969582;1.927769;0.4916713;-0.3437149;1.946806;0.4916598;-0.3347555;1.932
0.0;0.1984543;-0.191986;2.057127;0.2209457;0.1280216;2.118687;0.2401203;0.4426601;2.146302;0.2605187;0.6106631;2.168543;0.05389719;0.3305955;2.125477;0.08877018;0.04980213;2.00991;-0.02063783;-0.1911563;2.00881;-0.02850327;-0.2366488;1.985417;0.4162205;0.2807707;2.101089;0.4948817;0.01816009;2.098313;0.5118295;-0.1940717;2.038841;0.5114639;-0.263138;2.010659;0.1113964;-0.1771723;2.018219;0.02012606;-0.5295605;1.88236;0.0290631;-0.825472;1.914712;0.02801719;-0.8819046;1.774796;0.2779323;-0.1995008;2.017828;0.3258668;-0.567203;1.932131;0.3488537;-0.8066468;1.954242;0.3495624;-0.8620433;1.813594;0.2359474;0.3650758;2.143479;-0.03820151;-0.2980534;1.957037;-0.006248318;-0.2115733;1.93025;0.4967692;-0.3309017;1.955499;0.5003959;-0.3213546;1.937714
0.0;0.1937458;-0.2022586;2.052759;0.2172782;0.125721;2.115054;0.2377186;0.44268;2.147943;0.2571277;0.6114378;2.172441;0.05018324;0.326118;2.127738;0.02372118;0.07399268;2.097164;-0.01784622;-0.1895304;2.006043;-0.01781702;-0.2542956;1.964688;0.4158902;0.2809094;2.1026;0.4875103;0.02653358;2.104157;0.5105877;-0.1852952;2.04685;0.5125995;-0.2506316;2.017893;0.1059813;-0.1900521;2.012665;0.05061694;-0.5482666;1.924446;0.01958336;-0.8617661;1.930458;0.006531077;-0.9032619;1.782941;0.2740101;-0.2070854;2.014197;0.3009491;-0.5492631;1.946177;0.3587098;-0.8596108;1.946926;0.3647715;-0.8989192;1.798549;0.233697;0.3648807;2.143774;-0.03122318;-0.3445629;1.934462;0.005160255;-0.2404338;1.914273;0.4992993;-0.3224141;1.965148;0.5170831;-0.1943743;1.997714
0.0;0.1923795;-0.2043417;2.053059;0.2152892;0.1245932;2.114615;0.2346709;0.4418373;2.150449;0.24991;0.6119851;2.177974;0.04672045;0.322262;2.130487;0.02376879;0.07406781;2.09728;-0.01734484;-0.1885411;2.007598;-0.01667064;-0.2545674;1.966532;0.4131112;0.2818027;2.105757;0.4854875;0.02754298;2.105577;0.5104485;-0.1838577;2.050105;0.5115537;-0.2756925;2.011478;0.1045018;-0.1926025;2.013124;0.05242619;-0.554211;1.92867;0.01708917;-0.856111;1.9344;0.002283242;-0.8974;1.787186;0.2728152;-0.2085715;2.014178;0.2997135;-0.5362582;1.947218;0.3591546;-0.85947;1.947633;0.3090715;-0.9295159;1.864533;0.2309686;0.3640825;2.144917;-0.02968238;-0.338911;1.933564;0.005077611;-0.2511659;1.9134;0.4982913;-0.3377201;1.961349;0.5019721;-0.3207849;1.948125
0.0;0.1908802;-0.2062666;2.053803;0.2126707;0.1234115;2.114959;0.2300471;0.440918;2.153943;0.2402219;0.6122081;2.183945;0.04223264;0.3203022;2.134435;0.02377493;0.07407268;2.097366;0.2196095;-0.08261565;1.932614;0.2683701;-0.1478832;1.941983;0.4079946;0.2837393;2.109213;0.4833142;0.02823001;2.107147;0.5102466;-0.1824611;2.051255;0.5114639;-0.2714932;2.014798;0.1029146;-0.194903;2.014039;0.05336369;-0.5543549;1.931165;0.01743012;-0.8450071;1.936743;0.001481963;-0.8866541;1.789424;0.2714768;-0.2099893;2.014617;0.2987977;-0.5285804;1.947813;0.3513659;-0.809161;1.940594;0.3565148;-0.8462617;1.790459;0.2267036;0.3631143;2.147115;0.3104534;-0.1982612;1.941271;0.3100454;-0.07471698;1.9524;0.4998729;-0.3344596;1.969978;0.5056354;-0.2991286;1.960571
0.0;0.1888794;-0.2095133;2.055335;0.2086915;0.1214945;2.116307;0.2233315;0.4400038;2.158234;0.2301927;0.6117571;2.188586;0.03835448;0.3190257;2.138168;0.02406785;0.07421701;2.097282;0.219455;-0.0832869;1.933547;0.26732;-0.1504584;1.946636;0.4015993;0.2848767;2.112351;0.4795084;0.02970197;2.109298;0.5093952;-0.1801947;2.053122;0.5095977;-0.2739406;2.013257;0.1008859;-0.1984474;2.016054;0.05389657;-0.5542539;1.933384;0.01632837;-0.8411612;1.940346;-0.000829054;-0.8835601;1.793229;0.2695892;-0.2127369;2.015557;0.2971081;-0.52476;1.947732;0.3513123;-0.8082404;1.940675;0.3564735;-0.84552;1.79033;0.2204401;0.3619141;2.150403;0.3080522;-0.2023041;1.944182;0.3078965;-0.07711902;1.957976;0.4978114;-0.3378647;1.963045;0.5174495;-0.2124266;1.996333
0.0;0.1873322;-0.2108832;2.056548;0.2034078;0.1200036;2.11827;0.2138557;0.4385539;2.163054;0.2176948;0.6111134;2.192382;0.03249506;0.3192609;2.142531;0.01631726;0.07128383;2.123479;0.2073563;-0.07508193;1.944449;0.2555548;-0.1364959;1.947971;0.3937361;0.2860776;2.116167;0.4739451;0.03207668;2.111064;0.5090856;-0.1766184;2.053854;0.5097074;-0.2676291;2.013588;0.09944393;-0.1997195;2.017437;0.05139066;-0.5546571;1.935489;0.01569454;-0.8414905;1.942657;-0.001273963;-0.8843222;1.795449;0.267987;-0.2140961;2.016463;0.2952801;-0.5213335;1.947977;0.3509359;-0.8435741;1.935583;0.3540538;-0.8784158;1.784195;0.2118015;0.3604718;2.154373;0.3004602;-0.1928402;1.947145;0.3003138;-0.06730404;1.963643;0.4993143;-0.3332756;1.968856;0.5074095;-0.3040073;1.95875
0.0;0.1860812;-0.2116074;2.057101;0.1974217;0.11895;2.119733;0.2029676;0.4372607;2.166736;0.2060967;0.6104543;2.194744;0.0331431;0.3201002;2.14203;-0.1256353;0.1789059;2.16285;0.07337911;0.01649909;2.018636;0.136332;-0.03418247;1.957496;0.3827497;0.2868845;2.119688;0.4683568;0.0340892;2.1122;0.5042316;-0.1704824;2.054123;0.5076873;-0.2609231;2.013026;0.09835152;-0.200052;2.018214;0.0516375;-0.5546266;1.936302;0.01464892;-0.842726;1.94393;-0.001536537;-0.88595;1.796754;0.2664948;-0.2152672;2.016662;0.293531;-0.51885;1.948325;0.3489873;-0.8222678;1.935148;0.3541541;-0.8567386;1.783434;0.2020307;0.3592774;2.157431;0.2011843;-0.1030071;1.918878;0.2029208;0.03626488;1.965177;0.4973125;-0.3277741;1.966946;0.5154039;-0.1986027;1.9935
0.0;0.1829496;-0.2150061;2.057589;0.1891339;0.1166781;2.121967;0.1898307;0.4368994;2.172028;0.1932975;0.6095685;2.198678;0.02390284;0.3209445;2.148444;-0.1266183;0.1736414;2.16253;-0.1708447;-0.02849774;2.110194;-0.1823736;-0.04406017;2.097435;0.3721863;0.2880254;2.124407;0.4610168;0.03594605;2.113842;0.5020371;-0.1641517;2.054588;0.5063833;-0.2483577;2.016095;0.09565939;-0.203117;2.01851;0.05209856;-0.5554774;1.937654;0.0148567;-0.8424805;1.944751;-0.001856607;-0.8846525;1.79916;0.2630971;-0.2187303;2.017219;0.2904153;-0.5190517;1.948309;0.3501257;-0.8148068;1.940539;0.3566776;-0.8507673;1.791488;0.1900554;0.358389;2.161894;-0.1929674;-0.07750927;2.076321;-0.1702504;-0.04254283;2.067125;0.4969524;-0.3173834;1.965727;0.5144218;-0.1988168;1.992539
0.0;0.1762946;-0.2117791;2.059817;0.1785202;0.118941;2.124984;0.1783391;0.4367386;2.175292;0.1786149;0.6088373;2.20075;0.01533909;0.3229887;2.15243;-0.1395188;0.1840499;2.160525;-0.1666128;-0.01889362;2.113731;-0.1849663;-0.03831503;2.105182;0.359793;0.2889072;2.128015;0.4498162;0.04149377;2.116099;0.4966725;-0.1532897;2.05459;0.5034858;-0.2352712;2.016353;0.09143675;-0.2027844;2.019382;0.0511835;-0.5556217;1.938646;0.01494977;-0.8423725;1.94515;-0.00135974;-0.8838081;1.800596;0.2532087;-0.2108394;2.021488;0.2858008;-0.5144978;1.949097;0.3498616;-0.813787;1.941224;0.3572484;-0.848965;1.793342;0.1786238;0.3589159;2.165168;-0.193573;-0.07511673;2.082831;-0.1673924;-0.03676549;2.074258;0.4949383;-0.3069293;1.964731;0.5096412;-0.1813435;1.993125
